,DV,E1,E2,E3,E4,E5,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15
198,101.4738143,0.363001168,-0.473369752,-0.083419681,-0.278689333,0.935061443,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0
199,101.2692403,-0.553177561,0.207585198,0.055624832,1.39552748,-2.301357677,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
200,100.1150822,0.232586313,1.327135533,-1.330059939,-1.822968824,-0.371086077,1,0,0,1,1,1,0,1,0,0,0,1,0,1,1
201,100.5884345,1.820359066,-0.753954985,0.371226098,0.163300025,-0.61511162,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0
202,101.0247215,-0.212117366,-0.951247887,-0.970200783,0.174306214,-1.132013345,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1
203,105.8558208,0.338875033,0.333056359,-0.642105116,1.147073714,0.985130934,0,1,1,0,1,1,1,0,1,0,1,0,1,1,1
204,99.2135615,0.254125252,-0.543098689,0.070959097,1.519099095,0.88895322,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1
205,101.1422472,-0.038942157,-1.062781449,-0.000732066,-1.389833112,-0.040798946,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1
206,102.0641082,0.404626147,-0.251228119,1.65375993,-0.064739323,-0.663351671,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
207,102.4353929,1.008262452,-0.742939119,-0.005108449,1.312839544,0.14117457,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1
208,101.7888484,-2.303565662,0.666042227,-0.447003636,0.963989594,1.330771223,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0
209,102.1244404,-0.78629225,0.021979974,-0.087413569,-1.011862451,0.061367023,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1
210,99.32331521,0.320922737,1.033358439,-1.044999558,-0.756909557,-0.583202781,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
211,101.0161028,2.474115749,-0.59891083,0.535578668,1.914595557,-1.101127285,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
212,101.8209891,-1.209335389,1.355934732,-0.259201813,-1.300541398,-2.116066573,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1
213,99.62598925,0.440155144,-1.23937901,-0.457765487,0.682173884,0.647680989,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0
214,103.3741278,0.651915771,-1.433256635,-0.015375871,-0.547812253,-1.091108092,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1
215,100.5226054,0.962796536,-0.803217193,-1.251993639,-1.357764891,-0.099106187,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0
216,101.3429486,1.461718027,0.605691687,1.703711344,-0.273494373,-0.10888263,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0
217,97.14595194,-1.603792277,-0.427436958,-0.689670166,0.523213942,1.687486768,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0
218,100.8233003,1.335763727,0.800189962,-0.356408667,-0.687697172,-0.909316773,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0
219,102.116858,-0.949294913,-0.966735544,0.262963633,0.708052017,-1.531054287,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0
220,102.4341063,-0.012651852,-1.327443006,0.863547647,0.628681017,0.78698867,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0
221,101.0604279,0.561964885,-0.701852899,-1.786752886,-0.187959761,1.343893447,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0
222,100.6036557,-0.16023116,-0.153134207,0.00608409,-1.166211875,1.625906356,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0
223,102.0025013,-0.899987901,2.934110783,0.674471072,-0.360584474,-0.473427277,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1
224,105.8465293,0.481111977,-2.135579724,-1.86045184,-1.061820428,0.462325159,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1
225,102.3111568,-0.78862745,0.405155976,0.534297852,0.720547389,0.341431497,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1
226,101.0462514,1.076974611,0.081385508,-1.129076478,-0.534728716,0.262568414,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1
227,102.0681771,0.573525506,-0.00681423,0.616927071,0.029235036,1.296320557,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1
228,102.820294,-0.899877904,-0.934627414,0.816218171,-0.618342817,-0.284762543,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0
229,108.0755937,0.497892386,1.151446389,-0.140690687,-1.570806797,0.079527702,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1
230,101.0517082,-1.367422152,0.624479741,2.025695115,-1.441723046,1.068134177,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1
231,102.5512557,0.214547312,0.677232625,0.580611691,-1.720329995,0.660859518,1,1,0,1,1,1,0,0,1,0,0,1,1,1,0
232,107.5929407,0.87171394,2.223679171,0.220002933,0.349353299,-1.209217868,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0
233,99.94973914,-1.24091836,0.028138827,-0.840980424,-1.450795875,-0.895430645,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1
234,101.1285991,0.605590496,0.278248537,-0.097351839,2.407524017,0.224198141,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1
235,100.5872069,0.920206395,-0.629460641,0.750994432,-0.00287008,0.990677661,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1
236,102.4458377,0.87310295,-1.059136645,0.118294979,-0.94858874,-1.18684815,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0
237,100.6719208,-1.896984728,-0.332650021,-0.112180839,-1.102371973,1.804896631,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0
238,99.42194502,0.081435249,-0.962443086,0.22006223,-0.390938457,-0.226602382,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1
239,100.2914694,1.74379897,0.706105837,-0.603673407,-0.547653504,0.184814384,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1
240,100.2984444,-0.760211844,0.209049253,-0.293855325,-0.593588424,1.373749512,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0
241,101.6986752,0.087145465,-0.200421782,1.179102371,1.643440017,0.575737832,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1
242,102.5864462,2.513249562,0.795085958,0.336910292,-1.191268185,-2.328127135,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1
243,101.2799451,-1.763187846,-0.69802195,1.535078973,1.09069123,0.697900852,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1
244,100.7149038,-0.079633764,-1.470030773,-0.979498807,1.448022476,-0.200343371,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1
245,101.8527098,-1.677459814,0.784943874,1.015080111,0.785269613,0.611643415,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1
246,100.1141119,-0.428404241,1.099302062,0.831713995,-1.045893176,1.159292744,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1
247,102.3352534,-0.577415751,1.037961788,-1.079891877,-0.150919513,-1.634487767,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1
248,100.1273372,0.390450382,-1.66679869,-1.490309,-0.201397917,1.811898293,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0
249,100.6069743,-0.447331938,-0.177284649,-0.285955459,-1.005842923,-0.111671131,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0
250,101.1180704,1.382429651,0.134485452,-0.729358795,1.434319683,-0.426246924,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1
251,100.0835865,1.144658069,-0.22247451,3.025057554,0.397881236,1.964338136,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1
252,102.1341914,1.049120578,0.725728618,-0.819467257,0.283957228,-1.202808207,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1
253,102.8283375,0.530344335,0.116685334,2.233938836,-0.475629203,0.9764946,0,0,1,0,0,1,1,1,1,0,0,0,1,0,1
254,101.4043726,-0.84875384,0.470064249,-0.057973137,1.005182832,0.1068965,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1
255,102.7131537,0.532039964,0.299487386,0.52604913,-0.848108208,-1.843299576,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1
256,100.3227446,0.447304586,-2.137620403,-0.825699495,0.704418786,1.647819878,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0
257,102.6895825,1.497293438,-0.285977669,0.037790272,-0.559720633,-1.566667586,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1
258,100.6532207,0.558272808,0.870736376,-0.139942651,-0.660782517,0.715283716,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0
259,102.2733578,0.294127158,-1.35487408,1.983802161,-0.933663816,1.008681476,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1
260,99.77151173,0.130485432,0.051653481,-1.025317869,-0.165440817,0.33158391,1,0,0,1,1,1,0,1,0,1,1,1,0,1,0
261,103.3961936,1.052707271,-0.735149014,2.209987881,0.94678175,-2.307342433,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1
262,99.38583201,-1.132511184,-0.808955785,-2.304598365,-1.221279672,-0.368507755,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0
263,100.949485,-0.866025517,-0.382247671,-0.137508372,-0.716711577,0.192274712,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0
264,102.6537412,1.005903791,-1.169436,1.785358555,-0.619739429,-0.378324023,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0
265,101.2346354,-1.473849228,-0.268559262,0.618458937,-0.119067695,1.018481783,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0
266,100.2094929,-3.258336201,-0.176195331,-0.042781703,1.428428559,0.383970483,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0
267,102.1545226,0.264713558,0.32156443,-0.149359284,-1.441346624,1.303610665,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0
268,107.75191,-0.589353212,0.597736764,-2.266318227,-0.742779662,-0.885849921,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1
269,100.7452294,0.893641048,-1.764752424,-0.11517893,0.521475853,-0.576769606,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0
270,102.3931704,-0.115946426,-0.27011433,-0.753514888,-1.59336299,-0.690937499,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0
271,107.1338104,1.334998194,0.995801907,1.051693095,-0.114611708,-1.466430288,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0
272,100.1546936,0.602132128,0.47173948,0.150141834,1.452975381,-1.128800225,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0
273,99.21152283,0.682763923,-1.224995347,-1.034916484,1.529223916,-0.487589375,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0
274,100.3802779,1.645137342,0.534531181,0.303421942,0.752701656,1.812411283,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1
275,103.452038,0.866505001,0.446951038,0.396680269,-0.739048233,0.993234958,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1
276,101.5914864,-0.852020313,1.451699322,-0.097366993,-1.172090334,1.58185647,1,0,1,0,0,0,0,1,0,1,1,0,1,1,1
277,100.106039,-1.016386986,0.003239748,-0.18205984,-1.438571705,1.210697845,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1
278,100.3674517,-0.731284672,0.60873812,0.176592156,-0.069274707,-1.084609646,1,1,0,0,0,1,1,1,0,0,1,0,1,1,0
279,102.2147131,0.379476326,-0.404374247,0.724271671,-0.745578856,0.301966738,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0
280,99.03354791,0.855625853,0.917278377,-0.58597663,-1.099883191,0.243075821,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1
281,100.2307036,-0.534097577,2.299939109,0.405542749,-0.136992181,1.652597731,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1
282,101.3933397,-1.065849916,-0.743474268,-0.151074128,0.180209093,-0.249373742,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1
283,100.2474112,0.901124631,-1.232605635,0.714618149,2.311729632,0.868923974,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1
284,99.18986913,0.376872601,-0.340859501,-1.535400691,1.083235871,-0.003084734,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1
285,107.9367215,0.547675732,0.687314351,1.064208154,-0.524116327,-1.105614694,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0
286,107.4831511,1.104232471,0.113107674,0.25901463,0.77781892,-0.763140973,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0
287,102.9889335,0.52303385,2.096402836,-1.272821378,-0.840119761,-0.105767575,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0
288,102.8815865,0.228570882,-0.308484983,-1.010556723,-0.010817171,0.623531693,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0
289,108.4946979,-0.108558503,0.399413454,-0.431235181,-1.226302671,-1.382026351,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0
290,101.5562626,-1.262138716,0.198644029,-0.801291253,0.453788513,-1.647969342,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0
291,102.6392248,0.337897862,0.888572374,0.696401902,1.173051067,-0.563705929,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0
292,100.5795716,0.43330956,-1.182362155,-0.512235559,-0.207742595,1.049612663,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1
293,100.3867519,-1.158646806,-0.093639806,0.101737671,-0.661050191,-0.350371288,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1
294,98.42919524,0.006197862,-1.401499287,0.061446378,1.410494729,-0.552121567,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
295,100.125864,-0.720313948,-1.016578468,0.252015341,-0.427447341,0.743347092,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1
296,101.4561264,-0.288634378,1.479871087,0.17955739,-0.774787325,-0.747996906,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0
297,101.0579654,-1.062328722,-0.033966154,-0.039377813,-1.163245046,1.144006336,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1
298,103.0054042,0.121866027,-0.002166251,1.028032004,0.341773844,-0.935869896,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1
299,102.683729,2.311021917,-0.220157627,0.108075269,-0.28396616,0.221126382,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
300,100.8972011,0.675906262,-0.208851662,0.519106631,0.264918926,-0.84418715,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0
301,100.9646719,-1.827163195,1.245683853,0.78643049,0.062071558,1.728851618,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
302,102.5435412,-0.724349112,0.497337221,0.791357137,-1.197877594,0.489397989,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1
303,99.82299095,0.877137929,0.698507077,0.938583171,0.862198901,-0.364759875,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0
304,108.2309216,-0.822984209,0.65344996,-0.156008498,1.259562686,-0.545059996,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1
305,100.5164304,-0.637364445,0.225571251,0.52656238,-0.774402441,0.622912114,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1
306,100.8363197,0.582155941,-0.80488457,-0.39842981,-0.493090018,1.021096037,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1
307,99.85517945,-0.595198038,-0.44987491,-0.298965891,-1.198669923,-1.371721068,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1
308,100.8840487,-0.054535014,1.014120704,-0.902760528,-0.870747806,0.776994002,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1
309,101.3119377,-0.890082257,-0.221793385,2.143209916,1.303301028,0.800697557,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1
310,98.9380769,-1.921483576,-1.016306216,0.027623847,0.249591463,0.624633615,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0
311,101.5865295,-0.537754387,-0.551672866,0.48478099,3.328447921,0.938413262,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0
312,99.5196304,2.468834887,-1.268325172,0.683999487,-0.318767628,-0.061543429,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1
313,99.12644755,1.334481156,-0.226393173,-1.603514212,0.015110931,-0.695338805,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1
314,100.7987607,0.600263242,1.119973806,-0.81446776,0.025424297,0.126204638,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0
315,108.183494,0.880487478,1.272429201,-0.507211147,-1.894352475,-0.433712409,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0
316,99.34191212,1.218733322,-1.124560981,-0.331895144,0.642883485,1.88373704,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0
317,98.55607698,-1.259094142,-1.119684579,-0.687171827,1.168572209,1.836675597,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0
318,100.9777768,0.408562197,0.499513881,0.739347975,0.672573148,0.383528017,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1
319,100.0480085,-0.79182696,0.008416512,-0.192131036,-1.629253589,0.109392709,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1
320,100.8875858,0.213166236,-1.592787936,-0.39465793,0.607454844,-0.386174377,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0
321,101.3904682,-1.114163513,-0.306816885,0.00061321,-0.196835552,1.495863171,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
322,102.1917843,0.532018842,0.158965257,0.872897428,0.031519789,-0.696280535,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0
323,101.7710197,-2.275281925,0.789009781,-0.800120433,0.268902619,1.147844784,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
324,99.26161314,-0.67051368,-2.288153051,-1.807483933,1.000126307,-0.74926698,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1
325,105.1229649,-0.068394509,-0.849271172,-0.109748687,0.292914412,-0.632060098,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1
326,99.39478143,0.636373999,-0.117712539,0.456100062,-0.187767883,1.060158305,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1
327,102.6961001,0.536989146,0.08610884,0.811746249,-0.410238878,-2.873606505,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1
328,100.7694603,0.385058862,1.597274948,-0.13077258,-0.255081227,0.06702847,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1
329,101.9385889,-0.435192036,0.817507561,-0.346623355,-1.257833225,-0.782531001,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0
330,100.8249473,1.680252415,-0.801949874,1.637068091,-0.83153548,1.020739563,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1
331,99.73230656,-0.579487388,0.663707494,-1.903783441,0.986877546,-0.872396575,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
332,100.4770998,0.592965949,-0.926189425,0.185023377,-1.775877481,-0.068678717,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1
333,101.6177784,0.148638901,0.146384215,0.212261849,-0.415231789,-0.360649292,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1
334,102.3849054,-1.097028186,-0.605729851,0.620162067,0.892963807,-0.471527178,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0
335,102.0465469,0.48352475,-0.76311911,0.597438685,-1.032625271,0.447772121,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1
336,101.251946,0.264375611,0.598932801,-1.097251911,0.962586418,-1.448559781,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1
337,100.8047266,0.961343938,-1.374993828,-0.075357074,-0.635897551,-1.899426158,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0
338,100.9238268,0.226763337,-0.391418112,-1.590898667,-2.093445608,-1.216512632,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1
339,99.99733968,-0.524931821,-0.197915485,1.452197651,-0.115896534,1.569011614,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
340,98.93362255,-0.034565108,1.08044121,-2.614751067,1.330152299,-0.222611256,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1
341,101.6221422,-0.629724786,0.333407674,0.284045843,-0.424805349,1.667943812,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0
342,100.5901924,0.92028632,-0.004336387,0.746863749,-0.336555658,0.110481454,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0
343,107.4842172,0.189771728,-0.992055094,0.519193501,0.06253443,-0.298727555,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1
344,99.86508987,-0.941337717,-0.106734934,0.094469096,-0.623141906,-1.52762384,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0
345,99.96384182,0.769671868,-0.045286503,-0.710343126,1.42706776,1.563491235,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1
346,103.3581862,1.804691286,-0.465126969,0.308561909,-0.077923738,-0.243700445,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0
347,100.5351449,-1.643788473,-0.623185455,0.335323775,-1.919866986,0.892376117,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0
348,101.4261775,-0.708384587,0.063687839,-0.674667647,-0.185264617,-0.399458151,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1
349,98.64204809,1.07799106,0.681225676,-2.262566517,0.320606563,0.869611053,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1
350,100.3592545,0.329251289,-0.297784207,0.237559327,0.261996654,1.358455842,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0
351,101.1230394,-0.345477406,0.858485869,0.833478257,-0.663509713,-0.115878623,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1
352,100.7304382,-0.808263996,0.17201289,0.448456761,1.03712746,-1.338959655,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
353,99.61287714,0.667177043,0.197122426,-1.037369621,-0.527532002,2.506171023,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0
354,107.8476733,-0.169239441,-0.055913433,0.14334715,-0.390967138,-0.725596531,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0
355,101.7156226,-0.60979254,1.592873545,-1.066229978,-0.60059842,0.89707563,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1
356,100.8353429,-0.181429101,-0.332336915,-1.009083181,-0.783185289,0.393289873,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0
357,99.75316082,-1.165507148,-2.084946679,-0.873132509,-1.05358906,0.87336406,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1
358,99.28735414,0.82380447,-1.649399527,-0.296568929,1.133237229,2.496562922,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
359,102.6839357,-0.798072514,3.156676004,1.145516603,-1.398671481,2.703028253,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1
360,102.3302336,0.071112536,-0.582817938,0.154966812,-1.538631769,-0.601431807,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1
361,101.2674169,1.417490955,-0.308300708,-0.338650278,-0.500313582,-0.642834651,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
362,99.27053103,-0.443389357,-0.078274272,-0.703875268,0.974718063,0.633275739,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1
363,106.9964545,-0.097212755,-0.051411876,-0.155481325,1.545880926,0.385628972,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1
364,98.73860661,0.697211051,-2.354056052,-0.443811025,-1.73924983,-0.327924244,1,0,1,1,0,1,0,1,1,0,0,0,1,1,1
365,101.3185189,-0.34657045,-1.424874109,-1.463711829,0.41026934,-1.077493149,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1
366,100.9872331,-1.258792955,-0.962976375,0.255591236,0.367692569,-0.687006951,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
367,107.8918669,0.068068,1.214783358,-0.964692605,1.191155034,-0.236000604,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0
368,98.90069596,0.00017578,0.045568189,-0.646481083,-0.109418355,0.003753017,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1
369,101.6664435,-0.443301182,0.140241992,-0.548291362,-2.577784389,-2.399620163,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1
370,100.1155963,0.7350931,-0.730529158,0.041108273,-1.668722625,1.174570095,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1
371,99.42222337,-1.280015857,0.238273808,-0.334456828,-1.353563439,1.484124363,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0
372,100.3731461,-1.142829732,-0.423174718,-0.921485762,-0.636287575,0.042736903,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1
373,100.5136138,0.899341327,1.066573621,-0.873044402,0.280407671,-0.915771863,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
374,106.7218458,-0.81752457,-0.976119543,-1.077952943,-1.323802382,-0.312021385,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0
375,105.5589215,0.799113496,0.902176154,-0.586348109,-1.681558982,2.191663892,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0
376,102.029118,-0.013128963,-0.974901372,-1.667499817,-1.007700091,-1.396086059,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0
377,101.3753827,1.991935119,2.153968165,1.160265235,0.42516313,0.736275026,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
378,98.67076865,-0.137214658,0.076668904,-0.934002404,0.476497082,0.697152914,0,1,1,0,0,1,0,1,1,0,0,1,1,1,0
379,99.82086768,0.503500746,-0.604365108,-0.109989538,-0.191562912,0.555619757,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0
380,101.3975132,-0.64565552,0.829258598,0.637486683,1.29896387,1.360403356,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1
381,100.4211703,-0.228319297,-0.423901594,0.078194347,0.856962421,0.919536468,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1
382,103.0625969,-0.078983959,1.541763142,2.172269036,0.995700163,-0.623186345,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1
383,99.32495044,-0.541305157,-1.111909843,0.170865651,0.227022952,-0.701645133,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1
384,99.32458329,0.507572664,-0.276482871,-0.503273605,-0.641052757,-0.733765352,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0
385,100.745194,-0.472249495,1.338164214,-2.413455518,-1.451836631,0.480389833,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
386,100.0919407,-2.106411891,-2.456217586,-1.060135826,-0.08914969,-0.200636808,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1
387,99.99759051,-0.315229865,-1.303920824,-0.253918404,1.024056081,-0.310127536,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1
388,100.7669955,0.635869364,-0.119913957,0.124946046,-1.587604764,-0.043330233,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0
389,99.56041554,-0.089047558,-2.099824428,-0.844524108,-0.153536346,-0.949934718,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0
390,102.8934753,-0.761830411,1.480822411,1.482705643,0.942635407,-0.823031942,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
391,102.7882913,-2.571916708,0.201021371,-0.527126002,-0.088773122,-0.828927692,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1
392,100.7790532,2.7558931,0.28979518,-0.211935486,0.475572353,0.051903538,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
393,101.7742501,-0.149869456,0.128583968,0.05373427,2.252170399,-2.227382731,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0
394,101.394838,0.049337368,-1.082393146,0.060117699,-0.735731376,-0.734979529,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0
